image_name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
aardvark_01b.jpg,0.006428398966651273,0.053586094732509575,0.5933622259103327,0.0010524141726019835,0.0070081135066421526,0.013855136084692105,0.014031974657920134,0.011832006874868626,0.010465116521937433,0.03290573063463996,0.0025184115119201264,0.0043586972180912585,0.0012321861221232025,0.005463313962139584,0.007854651453132864,0.0006834385191422931,0.004429534447775292,0.002849262910201879,0.009629834227976296,0.00730910952678614,0.0073404394642189305,0.008420754353214032,0.003378176942946409,0.007494412054432972,0.0021292425637268447,0.013460411291539593,0.0014463818492187347,0.00805057678701626,0.00037552192668246267,0.011952987516943667,0.00057573283710533,0.010206715780180339,0.0038141963366174108,0.003880580426187925,0.013533969793655365,0.0017857552447898242,0.019599442973595928,0.0038460340132746877,0.0031459043028098407,0.00512859395978886,0.003944270398333665,0.011463688037409459,0.02054125018667476,0.0061517518646011,0.0017122977951693871,0.007935837132795416,0.008131190196769788,0.016423379619926542,0.0032748523882895793
abacus_01b.jpg,0.1068353645288336,0.016302700799974555,0.002262219649315359,0.00769589377902664,0.0074468271562415,0.007278981830798029,0.0040708580694837114,0.001000608143174933,0.08549893068341284,0.0028867566176134607,0.024047635592360943,0.07960496007126357,0.06274465524318891,0.04990060416065601,0.029435392177691165,0.011382075794111912,0.11372316017367928,0.07314755306208508,0.00370445442980782,0.019482334413710486,0.0036769768958122367,0.0018070475359595734,0.00034732214766458364,0.0017964869321829638,0.0006334149037640113,0.013124242976555369,0.0020792533908909716,0.014910092918797005,0.0030910957755139784,0.027583811246666184,0.0037183545748374408,0.019690667162445212,0.001081339038438957,0.005298662029260241,0.0005974986540236089,0.005835873503613794,0.0009664022629621061,0.02836993591178031,0.006949816057595651,0.00222411806855506,0.0007240767228075799,0.09386701233832823,0.0024494212876292327,0.0013375975335185035,0.005337965776848961,0.0015584619957486475,0.03149707880802475,0.0009184290817497179,0.010075578091595244
accordion_01b.jpg,0.0913582713667946,0.0037683128032068593,0.0018506253984914875,0.0074306611583054545,0.031090100238390567,0.00024829314603513094,0.00077198048003052,0.01444629009517794,0.0032542244340296117,0.029454261860516463,0.0053176240467742615,0.05201455620911484,0.11469226234548957,0.04156074215726665,0.008797556549322542,0.004670695367386168,0.05271758191808795,0.0458486139133433,0.0011025817627197153,0.03297070511512598,0.00042190824395693037,0.003652177741582317,0.010020354465706533,0.004155097372499737,0.0017411815535391113,0.017430216334523713,0.03196933327279331,0.14293044106764313,0.003163869740064208,0.0005873802359569377,0.06885277679719076,0.0602100323760373,0.013912570057681158,0.0020328188275121287,0.0021260487711911398,0.0012204500700817363,0.002399229770087563,0.0012216524559801852,0.004420504644260344,0.0002599441857013015,0.007689928461644015,0.014886898520514637,0.04361356041039393,0.0028155129587718384,0.0029262724887102166,0.0013394666167031394,0.001700343926164535,0.0006853182100997348,0.008248770057398743
acorn_01b.jpg,0.026587690656325224,0.10301991385916227,0.07073869616402628,0.0041169664138052285,0.002116121336503113,0.08696769264699071,0.03243586907154104,0.0025538790141154837,0.12654007523549882,0.006077127652192066,0.000893538553065297,0.048273042603138236,0.009567805366228954,0.005779116860791557,0.03358853225561758,0.006879641234285893,0.0016360641842598216,0.0014958697830162711,0.015903537284530103,0.005502171159962954,0.0022173314316149134,0.10132865470671386,0.005183432909113655,0.039614889792944974,0.001300134811068703,0.018155323717083238,0.011621620889357608,0.0005251213080461327,0.001589223220790276,0.11134374810389973,0.004860954679321215,0.01006808038301213,0.0012955305830937441,0.002224727569807359,0.0021948942324529763,0.018073815487866653,0.005872222407552799,0.002983188843081283,0.003312745336515691,0.0028934656860030846,0.040183876656005486,0.003720624256751891,0.0014142901526455432,0.0016775477968962234,0.0016838216699674043,0.0014850324158989505,0.004467096084173555,0.0076721888844098205,0.00036306464885460586
air_conditioner_01b.jpg,0.08444476139407285,0.004161944023512905,0.0009543312114467169,0.022427625990010483,0.15825720778679395,0.0004204325008168564,0.060571719686741333,0.008737387955179518,0.002600155201542718,0.0070471001369135314,0.015456393706094215,0.0013927235999062896,0.18346681478105814,0.006188348303318131,0.0008329999351809151,0.003655671235321059,0.006130305705252434,0.002642766972440311,0.005632092843323311,0.0031810155231212786,0.018780181512826004,0.003179078146996654,0.0463845607080674,0.0013457900766698887,0.05657476299418,6.500918377887333e-05,0.0013786372168701688,0.002030938546336534,0.009058227937201587,0.0010443860128520424,0.011010721668541813,0.007852805295430093,0.010725325137375162,0.006978755963204091,0.0034136870548054014,0.0007201580398916728,0.0008638719480962035,0.006578202638193486,0.06482082993872276,0.008944826230710558,0.010813493432137684,0.006143898977897485,0.03756176177123469,0.0019491030874400105,0.009691219679609172,0.007417284676973049,0.0745314642629306,2.9516910658749574e-05,0.011909702458321009
air_mattress_01b.jpg,0.04998209838251981,0.01718830322503231,0.0043588307463940205,0.06347795077120282,0.17430903023553637,0.007388573126011686,0.005589358339068072,0.03302414105907813,0.03750105794543332,0.004985270732432695,0.022515978251929573,0.005589989463744898,0.01284233583556587,0.062055538869406644,0.006680670191359744,0.0029767106183816085,0.011522567441281117,0.002627841317242064,0.004474658180886793,0.0050847575920227005,0.026590966772209557,0.012383887277413344,0.037541295653275485,0.01583481659581987,0.00985263810493826,0.03699327895283756,0.0014517913275904706,0.023722434986758363,0.0021062812416483786,0.008488933271277824,0.05723127640756641,0.01563621063410261,0.00527008019404202,0.0024015092335743296,0.008641569964561587,0.00935260944568945,0.02632313939409423,0.0012478342711084718,0.08138140028972124,0.010365309706408721,0.006837016972992933,0.0006374290341038607,0.0014992428905711858,0.003450669258085319,0.009403637582792748,0.029359652554098534,0.008463360565419865,0.0042007069711254685,0.0091553581216415
air_pump_01s.jpg,0.14033614446370948,0.0016022506075051958,0.0011012378904214674,0.007423447392777555,0.013474213984390403,0.003940865756203152,0.1134849354214825,0.06428064809090743,0.008285361254778278,0.0009604392555972734,0.006096673026401095,0.007203406671491225,0.031026540863935095,0.10858029285279855,0.0037944375268043383,0.11190538000434383,0.005087006215942982,0.011876363027091389,0.03224697646499154,0.0714541377529194,0.004925920949287359,0.00031688739379063396,0.11387660191097658,0.0051497274728653725,0.009403857731496905,0.006545552843683619,0.0010431679283870448,0.009072899757111336,0.006771009972401642,0.007704165113423423,0.0030208013618500617,0.002827806580666365,0.0026713659393806702,0.004876962118276128,0.002497568934646885,0.014866029094599676,0.004346251040971476,0.005815964954500943,0.005962383154145786,0.009084781130815333,0.0028406067655753465,0.0008157486736820753,0.003496462092121037,0.0065992629812966766,0.0006587018037478978,0.001596642689655239,0.0029967896942415576,0.009986455409850587,0.006068865982060094
airbag_01b.jpg,0.07312779676495625,0.0019827260302347953,0.0025770332666605112,0.05293612018754342,0.06136105334818903,0.0012505685296891884,0.014731128210635843,0.11713414009693941,0.0017101622474950133,0.01765621100750993,0.0036193377308204274,0.004452788637810328,0.027975946056207217,0.02997794499124739,0.03426112571723533,0.004849965339989935,0.001559856827437265,0.0023245744864253868,0.003103594883028047,0.0003281365200987347,0.004597374112793383,0.0061871694739441116,0.0050782342026792415,0.006457607522123178,0.02306424169182088,0.023592577061492957,0.058798796715599004,0.004911757009385801,0.0028510074036505154,0.012549733191949155,0.0015010615535174597,0.004113570650041597,0.04966746203689633,0.11775019575135176,0.000704287855808382,0.006923384969021673,0.004767602871201864,0.005941485775158752,0.12533422400340366,0.014818598198145785,0.006932385263839495,0.0006981957578592795,0.004704007098637236,0.0025423360914155753,0.008489527081804267,0.013668818316541771,0.003556757262067191,0.010780982298914747,0.01209640789878144
airboat_01s.jpg,0.10277399824428315,0.0,0.03007353365233779,0.014573922852491419,0.008605988145287803,0.029979519492212735,0.1257546977930748,0.12296072991034042,0.007555092752450132,0.007808333837411466,0.0031046325797217046,0.006091957890838626,0.03615515739459639,0.02608591073653855,0.03718871153794244,0.0024048113922090024,0.00969776735873401,0.003818217838988018,0.008310094680158819,0.0011216394344247063,0.06662651713851296,0.005431583858094748,0.0021856613798167455,0.005365361934561979,0.0015996591891775651,0.006934868528047525,0.00948492963014325,0.0017988291827525217,0.02315970087367695,0.0013180487053590297,0.02428513080135494,0.010419384569322494,0.005342501214870124,0.0064139922028881935,0.0011907593412923661,0.006144160566220126,0.008881849074931112,0.003960855735650812,0.046926341173159254,0.0029346306383865946,0.009502333051559144,0.01426747707526217,0.10453024966887436,0.007849874183217597,0.009587599544486167,0.003513563844787324,0.009839522236850974,0.012212333136079582,0.004227563996621868
aircraft_carrier_01b.jpg,0.13431409363527097,0.0012290010799115847,0.003363389013178495,0.0022322717930022807,0.03574355542497574,0.0018817427124061554,0.07658354840878509,0.16965934947932734,0.002191154666854631,0.0008295401445252686,0.005301639205705154,0.0027927001169959957,0.05755901329093629,0.008431782964756083,0.0011770756345833087,0.0016067052262311945,0.007057915582138772,0.034223110201538745,0.00576936037108976,0.002005514234660966,0.19854322180041817,0.006868315435393451,0.0023242048433131136,0.006491963329400487,0.004083816216211541,0.0009280882043661287,0.04980276478281142,0.0016563316158566535,0.04526275205437781,0.003908566702788731,0.0056555755140185165,0.030074925776628528,0.003848147224221133,0.0026661715747382485,0.004933678412666618,0.0029192674401315446,0.0035226577225735394,0.007136367074309891,0.006067166408713873,0.00696132628267025,0.005320101692062622,0.014301873785019766,0.005479588467074711,0.006387864107755847,0.004935433141622833,0.0006012323756390966,0.004207815095881316,0.0037533920312998446,0.007404927701160196
